"","UTLA20CD","year","gdp_deflation_multiplier","population","total_welfare","quarter","deflated_per_person_benefits","time"
"18330","E09000003",2012,1.15846665353738,363777,123663603.773333,1,393.813136145676,13
"18331","E09000003",2012,1.15846665353738,363777,121938262.66,2,388.318698218667,14
"18332","E09000003",2012,1.15846665353738,363777,122753948.493333,3,390.916291902928,15
"18333","E09000003",2012,1.15846665353738,363777,122600485.253333,4,390.427580285416,16
"18334","E09000003",2013,1.13525418341167,368301,127268705.346667,3,392.294156578967,19
"18335","E09000003",2013,1.13525418341167,368301,128158357.44,1,395.036427875373,17
"18336","E09000003",2013,1.13525418341167,368301,129200115.36,2,398.247551485632,18
"18337","E09000003",2013,1.13525418341167,368301,126949658.64,2,391.310724254734,18
"18338","E09000003",2013,1.13525418341167,368301,127394570.2,4,392.682123489975,20
"18339","E09000003",2014,1.11515043379352,373745,124603975.41,2,371.783374308308,22
"18340","E09000003",2014,1.11515043379352,373745,122742259.55,1,366.228535450586,21
"18341","E09000003",2014,1.11515043379352,373745,122466238.68,2,365.404966458582,22
"18342","E09000003",2014,1.11515043379352,373745,121882261.946667,4,363.66254339606,24
"18343","E09000003",2014,1.11515043379352,373745,122486444.426667,3,365.465254749155,23
"18344","E09000003",2015,1.09997690048509,378778,124880903.52,4,362.65598631311,28
"18345","E09000003",2015,1.09997690048509,378778,125088375.23,2,363.258487219984,26
"18346","E09000003",2015,1.09997690048509,378778,125681708.04,1,364.981534454248,25
"18347","E09000003",2015,1.09997690048509,378778,126402554.54,2,367.074883325607,26
"18348","E09000003",2015,1.09997690048509,378778,125054526.64,3,363.160190415223,27
"18349","E09000003",2016,1.09107175978964,384774,126524321.4,2,358.774537796442,30
"18350","E09000003",2016,1.09107175978964,384774,125914747.826667,4,357.046020507389,32
"18351","E09000003",2016,1.09107175978964,384774,126542514.823333,1,358.826127379971,29
"18352","E09000003",2016,1.09107175978964,384774,126284709.3,3,358.095089612277,31
"18353","E09000003",2016,1.09107175978964,384774,126587537.0175,2,358.953793086643,30
"18354","E09000003",2017,1.06472460897989,387803,125248790.28,3,343.874258982207,35
"18355","E09000003",2017,1.06472460897989,387803,124600340.866667,4,342.093921934648,36
"18356","E09000003",2017,1.06472460897989,387803,125968086.66,2,345.849108472634,34
"18357","E09000003",2017,1.06472460897989,387803,124604409.12,2,342.105091444527,34
"18358","E09000003",2017,1.06472460897989,387803,124830593.453333,1,342.726087222965,33
"18359","E09000003",2018,1.04629871828407,392140,124056238.5,2,331.003935680351,38
"18360","E09000003",2018,1.04629871828407,392140,123257271.866667,3,328.872151714399,39
"18361","E09000003",2018,1.04629871828407,392140,120074432.94,2,320.379775804071,38
"18362","E09000003",2018,1.04629871828407,392140,122930420.013333,4,328.000053292378,40
"18363","E09000003",2018,1.04629871828407,392140,124034345.923333,1,330.94552242257,37
"18364","E09000003",2019,1.02253670906786,395869,107107764.2,2,276.661271078776,42
"18365","E09000003",2019,1.02253670906786,395869,117086756.3,2,302.437186196525,42
"18366","E09000003",2019,1.02253670906786,395869,110355054.873333,4,285.049080981792,44
"18367","E09000003",2019,1.02253670906786,395869,114114281.04,3,294.759229422577,43
"18368","E09000003",2019,1.02253670906786,395869,108070464.293333,1,279.147942642491,41
"18369","E09000003",2020,1,399007,97878608.92,3,245.305493186836,47
"18370","E09000003",2020,1,399007,95509799.6,4,239.368731876884,48
"18371","E09000003",2020,1,399007,99910022.7925,2,250.396666706348,46
"18372","E09000003",2020,1,399007,94347497.08,2,236.45574408469,46
"18373","E09000003",2020,1,399007,94400323.8766667,1,236.588139748593,45
"18378","E09000004",2009,1.21670783194831,228146,55591178.37,4,296.469024703544,4
"18379","E09000004",2009,1.21670783194831,228146,57000625.3866667,1,303.985637854309,1
"18380","E09000004",2009,1.21670783194831,228146,59169837.84,2,315.554097442163,2
"18381","E09000004",2010,1.19757610596153,230711,63043502.6533333,4,327.246609020613,8
"18382","E09000004",2010,1.19757610596153,230711,63702143.0266667,1,330.66548360191,5
"18383","E09000004",2010,1.19757610596153,230711,63980481.96,2,332.11028708297,6
"18384","E09000004",2010,1.19757610596153,230711,61449465.36,2,318.972270239594,6
"18385","E09000004",2010,1.19757610596153,230711,62366989.5333333,3,323.73496047381,7
"18386","E09000004",2011,1.17602784833945,232774,67053045.64,2,338.767426725562,10
"18387","E09000004",2011,1.17602784833945,232774,65762278.9466667,3,332.246176168932,11
"18388","E09000004",2011,1.17602784833945,232774,65418874.28,4,330.511216717921,12
"18389","E09000004",2011,1.17602784833945,232774,65393321.86,2,330.382120008183,10
"18390","E09000004",2011,1.17602784833945,232774,65871009.6266667,1,332.795508601458,9
"18391","E09000004",2012,1.15846665353738,234308,70716406.44,2,349.636370583744,14
"18392","E09000004",2012,1.15846665353738,234308,68880795.3466667,4,340.560734069029,16
"18393","E09000004",2012,1.15846665353738,234308,68739720.92,3,339.863233262568,15
"18394","E09000004",2012,1.15846665353738,234308,69245828.6,1,342.365533100299,13
"18395","E09000004",2012,1.15846665353738,234308,67914348,2,335.782420808222,14
"18396","E09000004",2013,1.13525418341167,236816,70973305.8533333,3,340.233524679719,19
"18397","E09000004",2013,1.13525418341167,236816,70974084.2266667,4,340.237256064351,20
"18398","E09000004",2013,1.13525418341167,236816,70806863.24,2,339.435628114096,18
"18399","E09000004",2013,1.13525418341167,236816,71068875.9333333,1,340.69167080637,17
"18400","E09000004",2013,1.13525418341167,236816,71050282.4,2,340.602536683249,18
"18401","E09000004",2014,1.11515043379352,240016,67956949.66,2,315.738208672061,22
"18402","E09000004",2014,1.11515043379352,240016,66834956.32,1,310.525258869487,21
"18403","E09000004",2014,1.11515043379352,240016,66954182.1666667,4,311.079200084364,24
"18404","E09000004",2014,1.11515043379352,240016,67632397.2266667,3,314.230289254937,23
"18405","E09000004",2014,1.11515043379352,240016,66999241.54,2,311.288552709685,22
"18406","E09000004",2015,1.09997690048509,242387,67521363.52,3,306.418826757444,27
"18407","E09000004",2015,1.09997690048509,242387,67524023.23,2,306.430896792396,26
"18408","E09000004",2015,1.09997690048509,242387,67233209.3,4,305.111153549816,28
"18409","E09000004",2015,1.09997690048509,242387,67268640.1666667,1,305.27194243246,25
"18410","E09000004",2015,1.09997690048509,242387,67562114.44,2,306.603758584124,26
"18411","E09000004",2016,1.09107175978964,245095,66762416.9166667,1,297.20144316725,29
"18412","E09000004",2016,1.09107175978964,245095,67327123.26,3,299.715305725789,31
"18413","E09000004",2016,1.09107175978964,245095,66990665.1333333,4,298.217519314978,32
"18414","E09000004",2016,1.09107175978964,245095,67245921.4075,2,299.353825287162,30
"18415","E09000004",2016,1.09107175978964,245095,66396837.97,2,295.574021699323,30
"18416","E09000004",2017,1.06472460897989,246124,64178464.32,2,277.633998830027,34
"18417","E09000004",2017,1.06472460897989,246124,64731126.2166667,1,280.024796646683,33
"18418","E09000004",2017,1.06472460897989,246124,66050615.85,2,285.732866903561,34
"18419","E09000004",2017,1.06472460897989,246124,64966648.22,4,281.043657354721,36
"18420","E09000004",2017,1.06472460897989,246124,65561458.8333333,3,283.616789181355,35
"18421","E09000004",2018,1.04629871828407,247258,62858943.83,3,265.994355539636,39
"18422","E09000004",2018,1.04629871828407,247258,62487761.6733333,4,264.423658475152,40
"18423","E09000004",2018,1.04629871828407,247258,62348317.64,1,263.833586108033,37
"18424","E09000004",2018,1.04629871828407,247258,60564152.19,2,256.283698850425,38
"18425","E09000004",2018,1.04629871828407,247258,63510550.98,2,268.751701008214,38
"18426","E09000004",2019,1.02253670906786,248287,58061185.04,4,239.117203379079,44
"18427","E09000004",2019,1.02253670906786,248287,59476781.4225,2,244.947147219594,42
"18428","E09000004",2019,1.02253670906786,248287,59140152.9933333,3,243.56078818292,43
"18429","E09000004",2019,1.02253670906786,248287,55551007.92,2,228.779375577131,42
"18430","E09000004",2019,1.02253670906786,248287,56499730.8866667,1,232.686563871937,41
"18431","E09000004",2020,1,249301,50074559.9633333,3,200.859843977093,47
"18432","E09000004",2020,1,249301,48990689.2966667,4,196.512205312721,48
"18433","E09000004",2020,1,249301,48634542.56,2,195.083624052852,46
"18434","E09000004",2020,1,249301,50838555.065,2,203.924392862443,46
"18435","E09000004",2020,1,249301,48248010.1266667,1,193.533159219845,45
"18440","E09000005",2009,1.21670783194831,298118,119945619.66,4,489.533590216678,4
"18441","E09000005",2009,1.21670783194831,298118,123123942.166667,1,502.505265480564,1
"18442","E09000005",2009,1.21670783194831,298118,126633359.7,2,516.828237586855,2
"18443","E09000005",2010,1.19757610596153,304785,134920228.63,2,530.135151067655,6
"18444","E09000005",2010,1.19757610596153,304785,136126512.853333,3,534.87494194602,7
"18445","E09000005",2010,1.19757610596153,304785,142080446.026667,1,558.269426926828,5
"18446","E09000005",2010,1.19757610596153,304785,138686883.666667,4,544.935275979681,8
"18447","E09000005",2010,1.19757610596153,304785,144479576.56,2,567.696207778257,6
"18448","E09000005",2011,1.17602784833945,312245,147203226.05,2,554.42070553638,10
"18449","E09000005",2011,1.17602784833945,312245,148681254.933333,3,559.987498046909,11
"18450","E09000005",2011,1.17602784833945,312245,154990495.76,2,583.750385888316,10
"18451","E09000005",2011,1.17602784833945,312245,151862060.36,1,571.967564219015,9
"18452","E09000005",2011,1.17602784833945,312245,149327268.546667,4,562.420619472989,12
"18453","E09000005",2012,1.15846665353738,314593,159435463.36,3,587.109909291817,15
"18454","E09000005",2012,1.15846665353738,314593,161131934.68,1,593.357045918832,13
"18455","E09000005",2012,1.15846665353738,314593,158676360.96,2,584.314567955486,14
"18456","E09000005",2012,1.15846665353738,314593,160217507.44,4,589.989731755369,16
"18457","E09000005",2012,1.15846665353738,314593,164018535.24,2,603.986749983583,14
"18458","E09000005",2013,1.13525418341167,317112,164745141.09,2,589.784084547944,18
"18459","E09000005",2013,1.13525418341167,317112,164954715.24,2,590.534355526407,18
"18460","E09000005",2013,1.13525418341167,317112,164500170.96,3,588.907096717482,19
"18461","E09000005",2013,1.13525418341167,317112,164450027.053333,4,588.727582603176,20
"18462","E09000005",2013,1.13525418341167,317112,164755567.346667,1,589.821410324005,17
"18463","E09000005",2014,1.11515043379352,320101,154739228.833333,1,539.072099613454,21
"18464","E09000005",2014,1.11515043379352,320101,156020855.853333,3,543.536962039109,23
"18465","E09000005",2014,1.11515043379352,320101,153831601.526667,4,535.910157024233,24
"18466","E09000005",2014,1.11515043379352,320101,156823908.68,2,546.334593749152,22
"18467","E09000005",2014,1.11515043379352,320101,155959908.8,2,543.32463801337,22
"18468","E09000005",2015,1.09997690048509,323443,156017223.75,4,530.589136889077,28
"18469","E09000005",2015,1.09997690048509,323443,156253965.68,2,531.394257588478,26
"18470","E09000005",2015,1.09997690048509,323443,156618107.453333,3,532.632644380489,27
"18471","E09000005",2015,1.09997690048509,323443,156827664.605,2,533.345314081687,26
"18472","E09000005",2015,1.09997690048509,323443,156209195.186667,1,531.242000441191,25
"18473","E09000005",2016,1.09107175978964,326427,155575741.496667,3,520.006917489504,31
"18474","E09000005",2016,1.09107175978964,326427,155396780.173333,1,519.408745016077,29
"18475","E09000005",2016,1.09107175978964,326427,156622176.24,2,523.504591998395,30
"18476","E09000005",2016,1.09107175978964,326427,154176541.98,2,515.330138059658,30
"18477","E09000005",2016,1.09107175978964,326427,154649555.666667,4,516.911171109976,32
"18478","E09000005",2017,1.06472460897989,329102,153959746.815,2,498.097037472405,34
"18479","E09000005",2017,1.06472460897989,329102,150272405.61,2,486.16759637916,34
"18480","E09000005",2017,1.06472460897989,329102,152980994.753333,3,494.93053770593,35
"18481","E09000005",2017,1.06472460897989,329102,151243665.68,1,489.309857739615,33
"18482","E09000005",2017,1.06472460897989,329102,151685928.906667,4,490.740686300605,36
"18483","E09000005",2018,1.04629871828407,330795,145559400.76,2,460.4018030786,38
"18484","E09000005",2018,1.04629871828407,330795,149040156.4,2,471.411371436017,38
"18485","E09000005",2018,1.04629871828407,330795,147597537.166667,3,466.848392386127,39
"18486","E09000005",2018,1.04629871828407,330795,147181348.146667,4,465.531993897063,40
"18487","E09000005",2018,1.04629871828407,330795,147561132.03,1,466.733243584502,37
"18488","E09000005",2019,1.02253670906786,329771,143853684.28,3,446.053997807441,43
"18489","E09000005",2019,1.02253670906786,329771,137024954.43,2,424.87982861751,42
"18490","E09000005",2019,1.02253670906786,329771,143290949.02,4,444.309097677239,44
"18491","E09000005",2019,1.02253670906786,329771,140243987.37,1,434.861237985977,41
"18492","E09000005",2019,1.02253670906786,329771,143520253.44,2,445.020112857474,42
"18493","E09000005",2020,1,327753,129378691.7,2,394.744492651478,46
"18494","E09000005",2020,1,327753,127033810.56,3,387.590077161765,47
"18495","E09000005",2020,1,327753,122047468.186667,1,372.376357155134,45
"18496","E09000005",2020,1,327753,123260835.08,2,376.078434308763,46
"18497","E09000005",2020,1,327753,123774574.853333,4,377.645894479481,48
"18502","E09000006",2009,1.21670783194831,306924,68079955.9133333,1,269.882497160367,1
"18503","E09000006",2009,1.21670783194831,306924,71162128.26,2,282.100841876336,2
"18504","E09000006",2009,1.21670783194831,306924,66609772.26,4,264.05439650544,4
"18505","E09000006",2010,1.19757610596153,308560,73734794.94,2,286.177821487287,6
"18506","E09000006",2010,1.19757610596153,308560,74453334.1733333,3,288.966599737987,7
"18507","E09000006",2010,1.19757610596153,308560,75122945.28,4,291.565479248068,8
"18508","E09000006",2010,1.19757610596153,308560,75886320.2666667,1,294.528273012395,5
"18509","E09000006",2010,1.19757610596153,308560,76182778.92,2,295.678881644873,6
"18510","E09000006",2011,1.17602784833945,310554,77494794.08,2,293.462766344697,10
"18511","E09000006",2011,1.17602784833945,310554,77643964.64,4,294.027655970052,12
"18512","E09000006",2011,1.17602784833945,310554,77888948.1733333,1,294.955376938336,9
"18513","E09000006",2011,1.17602784833945,310554,79955648.96,2,302.781705626117,10
"18514","E09000006",2011,1.17602784833945,310554,77982960.4,3,295.311389086447,11
"18515","E09000006",2012,1.15846665353738,314039,80696332.06,2,297.682802945778,14
"18516","E09000006",2012,1.15846665353738,314039,84383809.72,2,311.285635411727,14
"18517","E09000006",2012,1.15846665353738,314039,81671233.28,4,301.279141470175,16
"18518","E09000006",2012,1.15846665353738,314039,82180783.1466667,1,303.158833256379,13
"18519","E09000006",2012,1.15846665353738,314039,81288703.96,3,299.868019089768,15
"18520","E09000006",2013,1.13525418341167,318167,83691953.6,4,298.621920068062,20
"18521","E09000006",2013,1.13525418341167,318167,84017372.0666667,3,299.783048266909,19
"18522","E09000006",2013,1.13525418341167,318167,83400893.64,2,297.583386727981,18
"18523","E09000006",2013,1.13525418341167,318167,83684171.6933333,1,298.594153385476,17
"18524","E09000006",2013,1.13525418341167,318167,84191298.27,2,300.403635725505,18
"18525","E09000006",2014,1.11515043379352,321602,78556901.17,1,272.394955308736,21
"18526","E09000006",2014,1.11515043379352,321602,79368504.49,2,275.209178461472,22
"18527","E09000006",2014,1.11515043379352,321602,78697033.3366667,4,272.880861635334,24
"18528","E09000006",2014,1.11515043379352,321602,78717324.4,2,272.951220613445,22
"18529","E09000006",2014,1.11515043379352,321602,79106648.2133333,3,274.301195487124,23
"18530","E09000006",2015,1.09997690048509,325303,77673563.08,1,262.644750175595,25
"18531","E09000006",2015,1.09997690048509,325303,78185376.96,2,264.375393438484,26
"18532","E09000006",2015,1.09997690048509,325303,78153667.7,3,264.268172006369,27
"18533","E09000006",2015,1.09997690048509,325303,78321988.98,2,264.837332204277,26
"18534","E09000006",2015,1.09997690048509,325303,77664995.14,4,262.615778613437,28
"18535","E09000006",2016,1.09107175978964,327580,77817145.795,2,259.185817828798,30
"18536","E09000006",2016,1.09107175978964,327580,77680328.84,4,258.730121156654,32
"18537","E09000006",2016,1.09107175978964,327580,76841098.51,2,255.93489399681,30
"18538","E09000006",2016,1.09107175978964,327580,77646824.1533333,1,258.618526988993,29
"18539","E09000006",2016,1.09107175978964,327580,77797760.04,3,259.121249632258,31
"18540","E09000006",2017,1.06472460897989,329391,73189316.7,2,236.57740073321,34
"18541","E09000006",2017,1.06472460897989,329391,75508977.015,2,244.075478767687,34
"18542","E09000006",2017,1.06472460897989,329391,74609838.7466667,4,241.169101115687,36
"18543","E09000006",2017,1.06472460897989,329391,75359475.52,3,243.592229617571,35
"18544","E09000006",2017,1.06472460897989,329391,73990525.58,1,239.167231091262,33
"18545","E09000006",2018,1.04629871828407,331096,68321474.49,2,215.90315555055,38
"18546","E09000006",2018,1.04629871828407,331096,71062652.08,1,224.565569469794,37
"18547","E09000006",2018,1.04629871828407,331096,71451826.7,3,225.795402829589,39
"18548","E09000006",2018,1.04629871828407,331096,72312578.7675,2,228.515471284012,38
"18549","E09000006",2018,1.04629871828407,331096,71079016.9866667,4,224.617284322496,40
"18550","E09000006",2019,1.02253670906786,332336,65388428.78,3,201.188161306085,43
"18551","E09000006",2019,1.02253670906786,332336,61674319.31,1,189.760530009531,41
"18552","E09000006",2019,1.02253670906786,332336,63338579.9266667,4,194.881153637418,44
"18553","E09000006",2019,1.02253670906786,332336,60944931.6,2,187.516338261968,42
"18554","E09000006",2019,1.02253670906786,332336,66156896.955,2,203.552596452105,42
"18555","E09000006",2020,1,332752,55371929.6533333,3,166.406001025789,47
"18556","E09000006",2020,1,332752,53648503.4966667,1,161.226689837076,45
"18557","E09000006",2020,1,332752,54298483.3666667,4,163.180036082929,48
"18558","E09000006",2020,1,332752,54701140.28,2,164.390117204404,46
"18559","E09000006",2020,1,332752,56199660.62,2,168.893532180122,46
"18564","E09000007",2009,1.21670783194831,212924,82742241.1,1,472.812518923774,1
"18565","E09000007",2009,1.21670783194831,212924,81624140.62,4,466.423377206912,4
"18566","E09000007",2009,1.21670783194831,212924,85697688.22,2,489.700777916716,2
"18567","E09000007",2010,1.19757610596153,214725,90126252.5733333,4,502.657103745154,8
"18568","E09000007",2010,1.19757610596153,214725,90615555.04,1,505.386068433328,5
"18569","E09000007",2010,1.19757610596153,214725,88923794.1866667,3,495.950686549741,7
"18570","E09000007",2010,1.19757610596153,214725,91225259.28,2,508.786544528461,6
"18571","E09000007",2010,1.19757610596153,214725,87526224.12,2,488.156081737786,6
"18572","E09000007",2011,1.17602784833945,220087,90948794.9866667,4,485.981978386889,12
"18573","E09000007",2011,1.17602784833945,220087,90830082.56,1,485.347642330221,9
"18574","E09000007",2011,1.17602784833945,220087,91583212.4666667,3,489.371967909002,11
"18575","E09000007",2011,1.17602784833945,220087,93349688.16,2,498.811074302268,10
"18576","E09000007",2011,1.17602784833945,220087,91752168.81,2,490.274780728086,10
"18577","E09000007",2012,1.15846665353738,224809,93761247.1866667,4,483.162499098473,16
"18578","E09000007",2012,1.15846665353738,224809,93598937.7866667,1,482.326100077724,13
"18579","E09000007",2012,1.15846665353738,224809,94428292.8,3,486.599861923961,15
"18580","E09000007",2012,1.15846665353738,224809,94551889.56,2,487.236770254789,14
"18581","E09000007",2012,1.15846665353738,224809,96507808.08,2,497.315843523458,14
"18582","E09000007",2013,1.13525418341167,230486,96386711.97,2,474.750822129057,18
"18583","E09000007",2013,1.13525418341167,230486,95033572.72,4,468.085961815194,20
"18584","E09000007",2013,1.13525418341167,230486,94887349.16,1,467.365740594801,17
"18585","E09000007",2013,1.13525418341167,230486,95633169.36,2,471.039263073924,18
"18586","E09000007",2013,1.13525418341167,230486,95802735.96,3,471.874459970988,19
"18587","E09000007",2014,1.11515043379352,236022,88436020.76,2,417.840145891004,22
"18588","E09000007",2014,1.11515043379352,236022,88178043.72,3,416.62126287135,23
"18589","E09000007",2014,1.11515043379352,236022,87663548,4,414.19038725237,24
"18590","E09000007",2014,1.11515043379352,236022,87620071.61,1,413.984971167564,21
"18591","E09000007",2014,1.11515043379352,236022,88775678.12,2,419.444949902263,22
"18592","E09000007",2015,1.09997690048509,243837,88992922.9266667,1,401.457365067579,25
"18593","E09000007",2015,1.09997690048509,243837,90030108.28,2,406.136228120308,26
"18594","E09000007",2015,1.09997690048509,243837,88485647.8266667,4,399.168988438145,28
"18595","E09000007",2015,1.09997690048509,243837,88844442.2266667,3,400.787551461901,27
"18596","E09000007",2015,1.09997690048509,243837,89011773.8275,2,401.542403660861,26
"18597","E09000007",2016,1.09107175978964,249162,89089071.0866667,1,390.117953654867,29
"18598","E09000007",2016,1.09107175978964,249162,89457004.84,3,391.729122804799,31
"18599","E09000007",2016,1.09107175978964,249162,88325828.88,2,386.775742492757,30
"18600","E09000007",2016,1.09107175978964,249162,89842650.6,2,393.417852217866,30
"18601","E09000007",2016,1.09107175978964,249162,89226369.26,4,390.719177595896,32
"18602","E09000007",2017,1.06472460897989,253361,87962554.74,2,369.653958977184,34
"18603","E09000007",2017,1.06472460897989,253361,86108395.8366667,1,361.862039094732,33
"18604","E09000007",2017,1.06472460897989,253361,87276912.1966667,3,366.772613825995,35
"18605","E09000007",2017,1.06472460897989,253361,85475234.37,2,359.201240491088,34
"18606","E09000007",2017,1.06472460897989,253361,86442274.3833333,4,363.265130750694,36
"18607","E09000007",2018,1.04629871828407,262226,83383949.2733333,4,332.70735644121,40
"18608","E09000007",2018,1.04629871828407,262226,81569117.52,2,325.466060240932,38
"18609","E09000007",2018,1.04629871828407,262226,83678640.7466667,1,333.883194500128,37
"18610","E09000007",2018,1.04629871828407,262226,84841954.965,2,338.524893552105,38
"18611","E09000007",2018,1.04629871828407,262226,83971058.2266667,3,335.049959178412,39
"18612","E09000007",2019,1.02253670906786,270029,80142628.2266667,3,303.481401341872,43
"18613","E09000007",2019,1.02253670906786,270029,77782023,1,294.542341093217,41
"18614","E09000007",2019,1.02253670906786,270029,80661164.71,2,305.444977806619,42
"18615","E09000007",2019,1.02253670906786,270029,79181848.16,4,299.843151792722,44
"18616","E09000007",2019,1.02253670906786,270029,76597312.84,2,290.056120619839,42
"18617","E09000007",2020,1,279516,69739664.7,4,249.501512256901,48
"18618","E09000007",2020,1,279516,68950686.8533333,1,246.678855068523,45
"18619","E09000007",2020,1,279516,69849545.46,2,249.894623062723,46
"18620","E09000007",2020,1,279516,72740107.35,2,260.235934078908,46
"18621","E09000007",2020,1,279516,71207498.7166667,3,254.752853921302,47
"18626","E09000008",2009,1.21670783194831,352763,117280185.053333,1,404.50874861235,1
"18627","E09000008",2009,1.21670783194831,352763,122384850.36,2,422.115147974233,2
"18628","E09000008",2009,1.21670783194831,352763,114300341.64,4,394.231030090333,4
"18629","E09000008",2010,1.19757610596153,357951,126349616.16,2,422.720655370783,6
"18630","E09000008",2010,1.19757610596153,357951,131423031.12,1,439.694488470073,5
"18631","E09000008",2010,1.19757610596153,357951,127933796.733333,3,428.020757346061,7
"18632","E09000008",2010,1.19757610596153,357951,133292226.12,2,445.948146846171,6
"18633","E09000008",2010,1.19757610596153,357951,129240090.946667,4,432.391150883846,8
"18634","E09000008",2011,1.17602784833945,364815,137364758.226667,4,442.81288065177,12
"18635","E09000008",2011,1.17602784833945,364815,140995462.52,2,454.516920666697,10
"18636","E09000008",2011,1.17602784833945,364815,136966458.88,3,441.528911725998,11
"18637","E09000008",2011,1.17602784833945,364815,137999218.52,1,444.858144617411,9
"18638","E09000008",2011,1.17602784833945,364815,135984041.12,2,438.361962328459,10
"18639","E09000008",2012,1.15846665353738,369189,143553020.6,2,450.450548038171,14
"18640","E09000008",2012,1.15846665353738,369189,145253346.386667,4,455.785947316056,16
"18641","E09000008",2012,1.15846665353738,369189,146238311.186667,1,458.876637655443,13
"18642","E09000008",2012,1.15846665353738,369189,144914423.853333,3,454.722452864707,15
"18643","E09000008",2012,1.15846665353738,369189,149359756.16,2,468.671322525411,14
"18644","E09000008",2013,1.13525418341167,373628,151011045.84,3,458.841204436581,19
"18645","E09000008",2013,1.13525418341167,373628,152366148.8,2,462.958632210446,18
"18646","E09000008",2013,1.13525418341167,373628,151263426.02,2,459.608051822631,18
"18647","E09000008",2013,1.13525418341167,373628,152062406.626667,1,462.035723400198,17
"18648","E09000008",2013,1.13525418341167,373628,151313330.6,4,459.759684952954,20
"18649","E09000008",2014,1.11515043379352,377073,143091726.813333,1,423.177478175718,21
"18650","E09000008",2014,1.11515043379352,377073,143217757.68,3,423.550200103924,23
"18651","E09000008",2014,1.11515043379352,377073,143767736.2,2,425.176698912259,22
"18652","E09000008",2014,1.11515043379352,377073,142655537.426667,4,421.88749776408,24
"18653","E09000008",2014,1.11515043379352,377073,144189594.52,2,426.424296827112,22
"18654","E09000008",2015,1.09997690048509,380070,144870367.865,2,419.275549809976,26
"18655","E09000008",2015,1.09997690048509,380070,143586545.676667,1,415.559984910097,25
"18656","E09000008",2015,1.09997690048509,380070,144890058.56,2,419.332537495546,26
"18657","E09000008",2015,1.09997690048509,380070,144161064.266667,3,417.222723821085,27
"18658","E09000008",2015,1.09997690048509,380070,143276797.44,4,414.663529243248,28
"18659","E09000008",2016,1.09107175978964,383301,145373502.4325,2,413.807746720753,30
"18660","E09000008",2016,1.09107175978964,383301,145138215.67,3,413.137999597693,31
"18661","E09000008",2016,1.09107175978964,383301,141095763.23,2,401.631101109099,30
"18662","E09000008",2016,1.09107175978964,383301,144489825.773333,4,411.29234851516,32
"18663","E09000008",2016,1.09107175978964,383301,143639055.05,1,408.870617524934,29
"18664","E09000008",2017,1.06472460897989,384837,123777119.576667,4,342.452896270169,36
"18665","E09000008",2017,1.06472460897989,384837,120013725.16,1,332.040751261445,33
"18666","E09000008",2017,1.06472460897989,384837,132931868.8,2,367.781247720582,34
"18667","E09000008",2017,1.06472460897989,384837,117088713.58,2,323.948151509401,34
"18668","E09000008",2017,1.06472460897989,384837,128117643.68,3,354.461780105896,35
"18669","E09000008",2018,1.04629871828407,385346,98306919.12,2,266.92479868407,38
"18670","E09000008",2018,1.04629871828407,385346,105770874.2,3,287.191070122035,39
"18671","E09000008",2018,1.04629871828407,385346,101615585.713333,1,275.908552546402,37
"18672","E09000008",2018,1.04629871828407,385346,103366240.986667,4,280.66196472311,40
"18673","E09000008",2018,1.04629871828407,385346,108584562.105,2,294.830848525477,38
"18674","E09000008",2019,1.02253670906786,386710,89952918.6,2,237.853071697894,42
"18675","E09000008",2019,1.02253670906786,386710,90331632.0133334,1,238.854463871228,41
"18676","E09000008",2019,1.02253670906786,386710,92023773.8766667,3,243.328817190792,43
"18677","E09000008",2019,1.02253670906786,386710,91105692.74,4,240.901231495712,44
"18678","E09000008",2019,1.02253670906786,386710,92843275.4925,2,245.49573939433,42
"18679","E09000008",2020,1,388563,84761208.96,2,218.14019595278,46
"18680","E09000008",2020,1,388563,83221087.1,1,214.176561072464,45
"18681","E09000008",2020,1,388563,84017973.12,3,216.227415168197,47
"18682","E09000008",2020,1,388563,84247138.9875,2,216.817193061357,46
"18683","E09000008",2020,1,388563,83355344.2933333,4,214.522083403035,48
"18688","E09000009",2009,1.21670783194831,329966,118003438.92,2,435.122734859951,2
"18689","E09000009",2009,1.21670783194831,329966,110222226.6,4,406.430499987883,4
"18690","E09000009",2009,1.21670783194831,329966,112942634.466667,1,416.461659432999,1
"18691","E09000009",2010,1.19757610596153,334073,122427325.44,3,438.874257014846,7
"18692","E09000009",2010,1.19757610596153,334073,124693810.44,4,446.999092845698,8
"18693","E09000009",2010,1.19757610596153,334073,121560655.38,2,435.767440972818,6
"18694","E09000009",2010,1.19757610596153,334073,126899301.933333,1,454.905280757674,5
"18695","E09000009",2010,1.19757610596153,334073,128835392.64,2,461.845727813491,6
"18696","E09000009",2011,1.17602784833945,339314,132460404.92,3,459.094304945389,11
"18697","E09000009",2011,1.17602784833945,339314,136404667.2,2,472.764717255034,10
"18698","E09000009",2011,1.17602784833945,339314,133273388.066667,1,461.912021929394,9
"18699","E09000009",2011,1.17602784833945,339314,132311683.333333,4,458.578851036711,12
"18700","E09000009",2011,1.17602784833945,339314,131652663,2,456.294753520481,10
"18701","E09000009",2012,1.15846665353738,340332,139819308.2,3,475.935281050166,15
